6.0008e+05,80.644,239.96,173.41,284.78,-20.432,3.9801,0.8,-3.9997e+06,-2.0414e+07,-2.0052e+07,1.0815,1.248,1,0.5336,0.34306,1.9867,3.8446,7.4048,10.378,23.956
6.0008e+05,-29.807,-26.69,170.14,198.04,31.214,0.66556,0.4,7.9987e+09,2.6143e+09,1.1918e+09,0.076825,0.37628,0.62549,0.62549,0.69571,-0.96121,2.1872,1.8046,4.2477,11.128
6.0008e+05,-12.278,2.8741,11.642,-34.4,-23.431,0.66556,0.4,2.5193e+09,8.313e+08,4.0831e+08,-0.027893,-0.058936,0.30545,0.29511,0.35867,-0.94761,1.2625,-0.71323,7.406,12.784
6.0009e+05,296.29,47.143,62.727,270.32,83.385,0.998,0.5,-3.6119e+07,9.6072e+08,4.36e+08,0.46947,0.58596,0.74006,0.79087,0.79184,1.4415,1.5231,3.3389,7.8052,18.266
6.0009e+05,0.28749,0.85096,80.164,15.15,-28.038,0.998,0.5,-1.769e+06,-2.9295e+06,1.75e+08,-0.0083905,0.067916,0.45806,0.50788,0.23275,0.9098,3.1958,1.5721,5.5185,11.441
6.0009e+05,30.763,64.934,77.046,24.104,106.66,2.3256,0.7,-4.8672e+08,-1.2974e+09,-9.6469e+08,0.4487,0.2375,0.4741,0.5263,0.65091,1.3979,3.5216,5.6672,14.308,23.218
6.0009e+05,75.598,46.311,88.116,31.158,-57.389,1.4963,0.6,-7.7617e+07,-3.8526e+07,-7.1348e+07,0.5422,0.51535,1,0.9948,0.42122,1.4886,1.9259,3.9327,10.407,25.889
6.0009e+05,40.546,-53.626,2624.2,70.294,230.49,1.4963,0.6,-2.8168e+07,1.0001e+09,5.0408e+08,0.14325,0.34694,0.45445,0.45697,0.46107,0.95942,3.6347,5.4387,11.028,21.487
6.0009e+05,152.66,101.13,142.32,146.37,260.28,0.998,0.5,-3.2668e+07,-2.9055e+07,-2.7077e+07,0.73916,0.77676,1,1,1,1.6462,2.2707,2.6304,5.3166,15.634
6.0009e+05,-5.4671,-13.093,-19.238,35.393,38.937,0.66556,0.4,-6.6945e+07,-7.6484e+08,-4.3317e+08,-0.085601,0.0019665,0.58487,0.60859,0.21351,-0.93924,-0.82459,-0.5035,3.2463,17.05
6.001e+05,9.0099,48.15,-17.636,49.307,-22.081,0.998,0.5,-7.9016e+07,-1.0879e+08,-1.0519e+08,-0.13998,-0.059766,0.31846,0.2356,0.33791,0.86769,1.3417,2.3213,7.2985,9.6031
6.001e+05,104.03,297.17,89.661,160.54,203.21,1.4963,0.6,-1.5224e+08,-8.5771e+07,-5.557e+07,0.88348,0.8961,1,1,1,1.8809,2.5325,4.0052,6.233,13.748
6.001e+05,1077.8,-38.718,-36.52,-27.627,7.5486,0.998,0.5,-8.6128e+06,1.8543e+07,2.03e+07,0.023049,-0.22303,0.27128,0.27128,0.27128,1.1656,4.5064,4.1582,9.1246,18.495
6.001e+05,-25.24,10.796,-14.981,36.415,417.1,0.998,0.5,-6.0828e+08,-2.8674e+08,-1.8119e+08,-0.02578,0.17883,0.56726,0.59047,0.62315,-1.0035,-0.50397,1.0961,7.5228,19.534
6.001e+05,7.8364,-52.774,-75.686,14.706,48.589,0.998,0.5,-1.1108e+08,6.6144e+08,3.1884e+08,-0.41891,-0.34378,0.022812,0.15632,0.17368,0.80483,0.01809,2.897,7.1755,12.677
6.001e+05,46.96,16.494,92.298,150.06,45.096,0.998,0.5,-1.717e+08,-1.2448e+08,-2.0767e+08,0.41427,0.35737,1,0.69112,0.50535,1.3432,1.8477,1.8574,3.934,13.932
6.001e+05,-36.283,11.975,-29.382,-48.555,34.117,0.998,0.5,-6.7796e+07,-6.4492e+07,-6.0562e+07,-0.2783,-0.35045,0.068829,0.11268,0.14467,-0.72489,0.82268,3.7849,12.225,21.077
6.001e+05,4.2498,-19.761,28.257,-29.685,-59.259,0.66556,0.4,-3.4178e+08,-3.2783e+08,6.3736e+08,-0.1039,-0.10735,0.28529,0.12697,0.29395,0.84517,1.272,-1.143,-1.2765,12.544
6.001e+05,-6.2827,-5.7281,35.548,85.765,9.6194,0.998,0.5,-4.0221e+08,-4.2634e+08,-6.4998e+21,0.095951,0.14666,0.87106,0.49956,0.39665,-1.0555,-0.49299,0.69657,5.394,12.041
6.0010e+05,25.034,130.94,33.986,-8.3598,63.183,0.998,0.5,-1.0515e+08,-4.726e+07,-2.6981e+07,0.33032,0.17042,0.53272,0.42998,0.43711,1.3284,2.1342,2.1075,10.741,20.937
6.0011e+05,8.2353,30.227,31.934,-35.581,-65.232,2.3256,0.7,-1.4965e+08,-1.3367e+08,4.0559e+08,0.078217,-0.028754,0.43579,0.18073,0.25289,1.0402,3.4025,4.9155,6.5413,14.289
6.0011e+05,-27.08,105.14,56.907,146.29,78.858,0.66556,0.4,-6.8565e+07,-4.226e+07,-3.7938e+07,0.19896,0.21535,0.54608,0.63511,0.5294,-1.1449,0.64887,0.61964,7.8654,16.562
6.0011e+05,-56.131,-45.437,-47.941,-25.175,-26.758,0.998,0.5,-7.4697e+09,-8.4123e+09,-5.592e+09,-0.32409,-0.24483,0.13339,0.22292,0.2678,-0.7188,2.3253,2.5763,5.768,10.367
6.0011e+05,-39.992,-33.769,5.4125,-50.657,-6.6086,0.66556,0.4,-3.1884e+08,-2.1724e+08,-1.9958e+08,-0.13108,-0.19582,0.24589,0.35934,0.28723,-0.83942,2.0071,-0.88683,6.1769,12.076
6.0011e+05,123.91,15.009,34.968,93.729,30.118,0.998,0.5,-6.6823e+08,2.1174e+09,9.4584e+08,0.32146,0.5527,1,0.92775,0.49165,1.316,0.025662,2.3812,3.9034,12.713
6.0011e+05,-3.2423,-13.662,-5.9487,61.815,-82.583,0.998,0.5,-2.4743e+08,-1.7384e+08,-2.3856e+08,-0.086615,-0.10807,0.11439,0.2049,0.12086,-0.90815,-0.40996,1.1397,7.6158,22.505
6.0011e+05,22.262,10.873,-3.5558,-27.517,73.463,0.66556,0.4,-4.8676e+07,-4.2702e+07,-7.1938e+07,0.028461,0.1512,0.60089,0.21401,0.15893,1.0423,-0.29662,-0.44853,5.1971,5.3242
6.0011e+05,-17.173,-15.064,25.118,-24.346,-79.527,2.3256,0.7,-9.1482e+07,-4.2496e+07,-4.5645e+07,0.012017,-0.12081,0.7057,0.25614,0.20461,-0.97475,1.373,5.8444,9.2329,20.285
6.0011e+05,-8.2445,-35.293,-10.782,56.317,37.79,0.998,0.5,-1.3165e+08,-6.3048e+07,-7.5959e+07,-0.10125,-0.0042153,0.44056,0.5216,0.3691,-0.90008,0.21099,1.1705,2.3467,6.5791
6.0012e+05,-32.918,53.856,-35.421,-13.889,2.103,0.42796,0.3,-1.1005e+09,6.1793e+09,-4.9806e+09,-0.020373,0.0082606,0.38957,0.37229,0.46423,-1.0926,-1.7425,-1.5077,2.4665,8.093
6.0012e+05,-46.58,4.8538,15.368,-13.088,14.163,0.66556,0.4,-7.8967e+07,-2.45e+09,-1.2451e+09,-0.1168,-0.15586,0.24639,0.29158,0.44011,-0.84364,0.49726,0.1777,5.9476,9.2733
6.0012e+05,12.909,-25.381,19.596,48.611,2299.3,1.4963,0.6,-7.8186e+08,-3.3739e+08,-2.1224e+08,0.11621,0.1601,0.55885,0.22954,0.39853,1.1015,1.7951,3.3287,9.2954,21.681
6.0012e+05,-39.728,-31.739,22.933,-14.621,19.271,1.4963,0.6,-1.7509e+07,-4.9851e+07,-5.2392e+07,-0.14947,-0.11599,0.23099,0.22858,0.22858,-0.80116,3.3977,3.4506,13.842,11.648
6.0012e+05,48.908,148.71,298.58,299.91,5.1167,1.4963,0.6,-1.1376e+07,-3.718e+07,-3.0401e+07,0.90839,1.0815,1,0.61954,0.56297,1.7282,3.7853,4.3551,6.4568,12.36
6.0012e+05,-6.5059,-63.875,-50.577,29.986,-28.155,0.66556,0.4,-1.1939e+08,-6.4517e+07,-3.7302e+07,-0.36346,-0.3124,0.12793,0.20595,0.24816,-0.67544,-1.2606,-0.17428,0.41849,8.1672
6.0012e+05,-12.457,-45.383,-39.3,46.44,-31.846,1.4963,0.6,-1.5366e+09,-5.614e+08,-3.3004e+08,-0.24025,-0.1522,0.26433,0.19452,0.35666,-0.80001,-0.12245,3.3821,7.5737,21.806
6.0012e+05,-10.878,31.025,38.798,66.579,117.05,0.998,0.5,-8.9954e+07,-2.7883e+08,-1.6492e+08,0.095105,0.13106,0.71459,0.5571,0.43318,-1.0508,1.3676,1.322,1.5816,6.6923
6.0012e+05,28.621,21.636,10.198,2.6269,108.02,1.4963,0.6,-8.8658e+07,3.419e+21,1.7095e+21,-0.029376,-0.19116,0.23045,0.25033,0.34897,0.94802,2.2836,3.7284,5.3841,15.861
6.0012e+05,-5.6327,-18.916,-13.416,19.446,-3.0447,0.66556,0.4,-1.7664e+08,-9.2221e+07,-1.5197e+08,-0.074243,-0.062884,0.55896,0.17011,0.19692,-0.93875,-2.6845,-0.91097,0.704,5.2849
6.0013e+05,-11.192,29.25,21.481,-7.943,-46.103,0.66556,0.4,3.59e+09,1.1573e+09,5.002e+08,0.16137,0.17317,0.7747,0.2178,0.33076,-1.1512,1.3928,-1.0767,5.2216,18.641
6.0013e+05,1.9716,22.239,-35.526,81.951,-42.2,2.3256,0.7,-1.9013e+08,-1.2362e+08,5.3109e+08,0.011822,0.060584,0.38421,0.272,0.35634,1.1418,1.3914,5.1869,5.936,20.526
6.0013e+05,14.818,-1.4825,21.769,1.2835,-0.99614,0.998,0.5,-4.3682e+07,-2.4364e+07,-2.8059e+07,-0.0024355,0.012637,0.31567,0.38695,0.31802,0.96276,1.9043,1.9562,4.4973,11.646
6.0013e+05,-20.031,1.2691,-41.289,-4.203,-47.705,1.4963,0.6,-1.6258e+07,-1.0495e+07,2.2174e+08,-0.096,-0.1715,0.21839,0.18644,0.21352,-1.0134,1.5171,3.5163,4.0394,11.621
6.0013e+05,149.21,116.99,62.231,79.93,-11.751,0.42796,0.3,-5.0825e+08,-2.7997e+08,-2.1672e+08,0.65421,0.82854,1,0.4351,0.43525,1.6607,-1.6785,-2.1039,3.1481,9.3888
6.0013e+05,66.168,59.528,23.844,-2.9101,14.367,1.4963,0.6,-3.5994e+08,-4.6481e+08,-2.5286e+08,-0.11252,0.083511,0.36641,0.36641,0.36641,0.83988,2.9362,5.8342,15.795,24.979
6.0013e+05,133.83,211.96,112.56,186.89,156.63,0.998,0.5,-2.1484e+08,-1.0548e+08,-7.5967e+07,0.92734,1.0001,1,0.88415,0.62681,1.892,2.2686,2.4966,8.0646,15.094
6.0013e+05,-26.176,-16.133,5.6586,55.353,46.379,2.3256,0.7,-3.2526e+08,-1.9639e+08,-1.7812e+08,0.0076515,0.040208,0.46965,0.37551,0.34074,-0.9984,1.6334,5.0628,8.2627,15.349
6.0014e+05,-14.667,-11.947,-24.409,21.407,-21.708,1.4963,0.6,-6.8312e+07,-5.0819e+07,-3.3908e+07,-0.18929,-0.10576,0.36556,0.28573,0.28262,-0.82264,-0.56684,2.6987,11.456,18.075
6.0014e+05,-62.29,-40.768,-69.636,-55.762,-71.031,0.998,0.5,-4.8428e+06,-5.6436e+06,-3.5129e+06,-0.5791,-0.65508,0,0,0.026468,-0.45614,0.78494,1.9955,9.5282,15.738
6.0014e+05,57.488,158.13,164.83,286.68,2.6067e+05,3.9801,0.8,1.5124e+09,5.0043e+08,2.4811e+08,0.85687,0.72056,1,0.9979,0.99817,1.7521,4.2443,8.2136,12.85,22.767
6.0014e+05,-1.4831,45.386,-15.928,18.173,29.883,0.998,0.5,-6.1834e+07,-3.7586e+07,-8.4002e+07,-0.058043,0.020395,0.41377,0.46597,0.28033,-0.9652,-0.22694,1.554,3.5768,9.9592
6.0014e+05,-11.497,3.7037,-4.8022,29.666,12.277,0.998,0.5,-3.346e+07,-5.0496e+07,4.8655e+08,0.018666,0.04332,0.58129,0.53398,0.21655,-1.0331,1.2401,0.69857,3.2653,11.232
6.0014e+05,-17.729,8.9606,-21.825,-30.407,61.17,0.66556,0.4,-1.3228e+08,-7.5275e+07,-6.4094e+07,-0.11916,-0.13789,0.35744,0.48099,0.46626,-0.90375,-0.39852,-0.41715,6.8044,11.566
6.0014e+05,24.077,-14.321,91.157,116.4,111.41,1.4963,0.6,-2.8868e+08,-2.8314e+08,-4.4716e+08,0.25605,0.35229,0.74047,0.79322,0.83592,1.1754,3.1053,3.0033,4.4166,7.1767
6.0014e+05,-5.9683,52.752,76.603,1684.9,172.41,0.998,0.5,-1.4774e+08,-1.5119e+08,-1.9886e+08,0.1466,-0.023159,0.32085,0.24889,0.25773,-1.0714,-0.19753,2.4461,6.9536,11.698
6.0015e+05,-29.973,-29.603,-11.242,-35.137,-56.554,1.4963,0.6,-2.4411e+06,-8.0941e+06,-2.1806e+07,-0.18918,-0.33332,0.0059124,0.12974,0.18776,-0.79704,1.8303,4.0292,5.813,11.809
6.0015e+05,85.493,356.61,311,799.51,69.166,1.4963,0.6,-2.9965e+07,5.8602e+08,2.8927e+08,1.6492,1.7074,1,1,1,2.4734,4.3835,5.4655,6.8108,14.62
6.0015e+05,64.038,28.463,120.91,91.54,-2.0114,0.998,0.5,-2.0686e+08,-8.0374e+07,3.0267e+08,0.28904,0.26874,0.62551,0.65103,0.727,1.1899,2.1666,2.8867,4.0359,7.1056
6.0015e+05,-2.3477,11.737,102.66,92.72,80.282,0.998,0.5,-5.5236e+08,-2.2473e+08,1.3325e+09,0.17226,0.38048,0.95469,0.9634,0.6317,-1.0811,1.2029,1.2227,4.911,12.549
