6.0001e+05,5.7489,2.0783,-0.89952,32.62,340.5,0.998,0.5,-8.5604e+08,-3.2782e+08,-1.7808e+08,0.0058759,0.021318,0.52664,0.71792,0.71971,1.0212,-0.39031,1.1833,4.2067,14.289,1
6.0001e+05,-3.471,-24.774,10.189,-25.823,55.353,0.66556,0.4,-4.5606e+07,-4.8937e+07,-4.3176e+07,-0.0052959,0.0060312,0.42654,0.66212,0.67613,-0.96387,-0.38033,-0.66499,2.4192,13.612,1
6.0001e+05,-22.069,37.204,-16.074,88.953,295.71,0.998,0.5,-8.1816e+07,-4.6083e+07,-4.082e+07,-0.0059268,0.006175,0.48915,0.69702,0.70339,-1.0167,-0.29649,1.6559,5.2309,15.202,1
6.0001e+05,-29.242,-16.802,-22.608,13.777,207.41,0.998,0.5,-3.7043e+07,-3.7415e+07,2.8455e+08,-0.056257,-0.067535,0.25852,0.42439,0.49043,-0.79801,-0.13516,1.7919,5.3435,14.691,1
6.0001e+05,-26.479,18.358,-32.682,53.774,276.5,0.998,0.5,-4.6645e+07,8.0157e+08,2.8424e+08,-0.025361,0.00053925,0.44916,0.57238,0.60602,-0.96924,-0.27949,1.8696,5.258,14.706,1
6.0001e+05,-21.407,-3.8394,-3.9129,1.9846,806.96,0.998,0.5,2.4828e+09,6.0775e+08,1.7617e+08,-0.025967,-0.0059125,0.27318,0.43577,0.49931,-0.86423,0.23819,2.0948,5.2112,15.148,1
6.0001e+05,-40.853,45.439,-21.944,-3.371,203.1,0.998,0.5,-2.7763e+07,-1.2111e+08,-1.3904e+08,-0.015053,0.018551,0.46548,0.50879,0.52252,-0.95946,0.16468,2.1101,6.23,17.049,1
6.0001e+05,-31.295,-17.383,72.532,-12.895,164.6,0.998,0.5,-2.9588e+08,-2.5271e+08,-1.3193e+08,-0.024075,-0.034038,0.3275,0.29268,0.33366,-0.75693,1.6537,2.2895,5.9456,18.142,1
6.0001e+05,26.122,15.709,-23.807,26.556,22.597,0.998,0.5,-3.882e+09,-5.0984e+09,-5.03e+09,0.0010066,0.083109,0.62975,0.63796,0.70324,1.0694,-0.40968,1.6672,6.9932,18.055,1
6.0001e+05,-8.2563,-30.821,25.501,46.55,29.071,0.998,0.5,-7.3871e+09,-4.7931e+09,-6.0181e+09,-0.067566,-0.039679,0.38432,0.39798,0.55022,-0.79483,-0.070791,1.4628,6.5745,15.918,1
6.0001e+05,-24.595,-0.89912,84.45,36.586,49.322,0.998,0.5,-4.026e+09,-3.7562e+09,-8.4247e+09,-0.0082991,0.021109,0.46888,0.48065,0.60294,-0.89527,1.4027,1.8106,8.5847,16.28,1
6.0001e+05,34.837,-38.103,16.773,-6.7793,-28.486,0.998,0.5,-9.8102e+09,-1.2214e+10,-8.4717e+09,-0.019349,-0.018881,0.29563,0.19151,0.43556,0.88639,1.8541,2.0744,9.4482,17.997,1
6.0001e+05,-54.095,-28.2,-25.949,4.2584,68.741,0.998,0.5,-2.1827e+10,-1.0971e+10,-7.9284e+09,-0.076743,-0.10437,0,0.020098,0.31589,-0.67456,0.21408,2.1286,9.8679,16.213,1
6.0001e+05,56.409,29.174,106.75,46.909,-2.4784,0.998,0.5,-5.005e+09,-4.7175e+09,-4.6738e+09,0.11481,0.17598,1,0.60234,0.72069,1.4031,1.7183,2.1632,9.9168,17.807,1
6.0001e+05,-14.494,9.5911,-20.169,-8.7556,-10.651,0.998,0.5,-5.0407e+09,-4.6302e+09,-4.0868e+09,-0.027748,-0.030157,0.18189,0.10166,0.36903,-0.8701,0.10082,1.8137,7.9715,16.574,1
6.0001e+05,-48.203,1.0714,-28.944,-55.899,48.188,0.998,0.5,-2.2998e+09,-3.0719e+09,-6.5266e+09,-0.038549,-0.047823,0.087889,0.05224,0.33432,-0.80604,0.32539,1.7496,9.8631,16.95,1
6.0001e+05,-38.727,47.691,32.203,74.524,147.42,1.4963,0.6,2.2004e+10,2.3034e+09,-1.0661e+09,-0.001172,0.021403,0.44175,0.53271,0.59385,-0.95131,0.21653,3.783,6.8655,15.307,1
6.0001e+05,-19.112,-38.987,-56.126,48.685,39.08,1.4963,0.6,-1.4899e+10,-9.2478e+09,-4.8921e+09,-0.10832,-0.12036,0.16985,0.31462,0.40972,-0.8725,-0.19055,4.0352,4.1793,14.046,1
6.0001e+05,-24.571,10.663,-7.5784,4.0625,196.48,1.4963,0.6,-6.3514e+08,-4.4357e+09,-2.4862e+09,-0.046746,-0.0050321,0.32318,0.44121,0.52395,-0.8818,2.1832,4.4033,6.5033,16.067,1
6.0001e+05,46.711,122.01,51.017,95.397,131.8,2.3256,0.7,-1.2209e+10,-4.506e+09,3.1462e+08,0.078048,0.15682,0.6015,0.65697,0.70776,1.1524,3.9619,6.3699,7.0256,17.578,1
6.0001e+05,-67.61,-44.809,-51.81,-47.669,80.08,0.998,0.5,-8.4609e+08,-5.3669e+08,2.1904e+09,-0.14511,-0.15583,0.040888,0.17439,0.29664,-0.58716,2.4796,2.7821,5.1202,15.059,1
6.0001e+05,-44.761,25.825,-22.742,-42.352,127.97,0.66556,0.4,-9.6986e+08,-7.1105e+08,-7.3664e+08,-0.040347,-0.06988,0.2021,0.41208,0.44553,-0.83332,0.35685,-0.21075,2.6644,12.181,1
6.0001e+05,-43.387,-19.818,-38.521,-12.754,447.28,0.66556,0.4,-7.1574e+08,-9.6167e+08,-9.2921e+08,-0.076345,-0.11205,0,0.28406,0.34343,-0.64602,-0.0076436,-0.19023,4.0864,12.17,1
6.0001e+05,-23.423,-40.543,-32.391,11.222,186.54,0.66556,0.4,-6.9428e+08,-3.5203e+08,-7.2475e+08,-0.044319,-0.055743,0.11623,0.36718,0.44482,-0.80732,-0.17852,-0.52697,4.9312,11.84,1
6.0001e+05,59.011,236.6,97.015,4.52,463.81,1.4963,0.6,-1.2493e+08,-8.0024e+07,-6.116e+07,0.37368,0.58784,1,1,0.63397,1.6018,4.0482,4.4457,15.007,26.224,1
6.0001e+05,-51.722,-48.79,-39.335,-9.9333,144.82,1.4963,0.6,-7.217e+07,-6.1518e+07,-6.2072e+07,-0.15111,-0.2248,0,0.15601,0.14799,-0.62322,2.1453,4.2274,11.435,23.71,1
6.0001e+05,6.0718,21.236,25.411,-6.6094,622.41,1.4963,0.6,-1.843e+07,-4.2297e+07,-5.2224e+07,0.081127,0.10531,0.48045,0.56321,0.3686,1.1944,1.611,4.1365,13.07,25.231,1
6.0001e+05,14.296,51.344,93.597,-9.6454,196.16,1.4963,0.6,-9.3954e+07,-8.6946e+07,-5.3702e+07,0.091122,0.060688,0.42684,0.51815,0.34418,1.1833,1.4386,4.1859,11.695,24.736,1
6.0001e+05,-21.726,-21.878,-18.793,-54.035,291.38,0.998,0.5,-1.5238e+08,-6.2151e+07,-7.4835e+07,-0.083948,-0.099265,0.12732,0.26634,0.22042,-0.7315,0.52426,2.999,9.902,23.834,1
6.0001e+05,-0.19493,63.423,48.466,-16.495,783.06,1.4963,0.6,-2.0994e+07,-2.0458e+07,1.9095e+08,-0.010278,-0.041895,0.35567,0.40246,0.29299,-0.90393,2.0859,5.0009,11.566,25.625,1
6.0001e+05,-68.679,-36.516,-53.328,-58.671,386.78,1.4963,0.6,-2.7298e+07,-8.7518e+07,1.8057e+08,-0.14107,-0.17734,0.093465,0.16586,0.16336,-0.55142,2.6832,5.6481,12.357,25.414,1
6.0001e+05,2.6236,184.12,125.06,125.63,323.86,1.4963,0.6,-2.6193e+07,-2.0114e+08,-1.8081e+08,0.054361,0.069225,0.63759,0.67695,0.40839,1.1156,4.2147,5.7248,13.301,25.84,1
6.0001e+05,-72.191,-60.455,-45.841,32.409,777.06,0.998,0.5,-5.0704e+08,-2.4414e+08,-1.8732e+08,-0.12049,-0.1774,0.0040103,0.1086,0.11715,-0.43427,3.035,4.3369,12.265,23.57,1
6.0002e+05,-9.3338,5.038,-48.32,-26.296,79.736,0.998,0.5,-1.3573e+09,-9.5739e+08,-7.1634e+08,-0.17452,-0.2065,0.11039,0.17811,0.24484,-0.79435,0.58907,1.7515,7.4184,12.114,1
6.0002e+05,15.851,-54.331,-46.841,21.88,17.792,1.4963,0.6,-1.0693e+09,-6.7306e+08,-5.3441e+08,-0.18092,-0.1581,0.17511,0.2379,0.29229,0.76281,-0.13377,3.3739,7.5792,11.672,1
6.0002e+05,-60.579,15.482,-15.839,-57.531,59.943,0.998,0.5,-4.4558e+08,-4.2023e+08,-6.4052e+08,-0.22654,-0.21482,0.080241,0.15025,0.22274,-0.58042,0.47458,1.9818,7.6794,12.082,1
6.0002e+05,-57.395,-60.266,-40.082,-7.5112,-33.091,1.4963,0.6,-3.1082e+08,-3.9576e+08,-8.2692e+08,-0.18378,-0.25572,0,0.20062,0.16392,-0.594,-0.37994,3.61,7.2757,11.075,1
6.0002e+05,83.416,113.03,129.28,127.84,52.657,2.3256,0.7,-2.6567e+08,-9.0201e+08,-8.8652e+08,0.22491,0.28045,0.87639,0.90457,0.74015,1.5007,3.5911,6.0684,10.783,10.782,1
6.0002e+05,-29.214,-28.218,-42.666,-20.382,68.945,0.998,0.5,-7.3439e+08,-8.5994e+08,-7.0139e+08,-0.1104,-0.088532,0.14644,0.28455,0.23283,-0.71056,2.2584,2.3627,8.4933,9.6838,1
6.0002e+05,1.408,52.041,54.359,40.559,144.07,1.4963,0.6,-1.3339e+09,-8.7104e+08,-7.1342e+08,-0.00842,0.043204,0.41706,0.51093,0.41806,0.90781,3.8058,4.0751,10.091,11.457,1
6.0002e+05,-59.632,-46.727,-0.62801,-33.808,16.695,0.66556,0.4,-7.6767e+08,-5.4284e+08,-6.6707e+08,-0.072871,-0.089126,0.09999,0.2457,0.20104,-0.69685,2.4413,0.20977,6.9043,9.6978,1
6.0002e+05,-16.937,-32.89,-32.951,-43.67,81.081,0.66556,0.4,-6.8446e+08,-7.5424e+08,-1.0234e+09,-0.050271,-0.084756,0.093614,0.16206,0.1326,-0.75698,-2.5517,-0.53684,5.9883,6.4526,1
6.0002e+05,-19.206,-25.554,-33.39,-53.583,13.113,0.66556,0.4,-8.8288e+08,-7.6671e+08,-1.1155e+09,-0.038622,-0.056143,0.32252,0.24892,0.20368,-0.84822,-2.7212,-1.0321,5.9069,6.6405,1
6.0002e+05,-30.891,-56.098,107.38,242.83,-74.544,0.66556,0.4,-1.6015e+09,-4.127e+09,-8.1746e+09,-0.171,-0.084668,0.3053,0.37585,0.30667,-0.78045,-0.14582,-0.31666,0.86146,10.704,1
6.0002e+05,-51.254,-62.219,65.317,-77.914,-73.889,0.42796,0.3,-1.901e+09,-3.367e+09,-3.634e+09,-0.075026,-0.20179,0.12773,0.12888,0.11757,-0.7188,-0.18223,-2.1126,3.9585,13.628,1
6.0002e+05,-22.493,125.64,9.6747,-2.9988,156.4,0.66556,0.4,-3.1685e+09,-4.6057e+09,-4.4177e+09,0.091306,-0.030924,0.46766,0.38852,0.30274,-1.2922,0.1079,0.70007,5.9779,13.904,1
6.0002e+05,191.12,127.47,13.823,41.186,-27.478,0.998,0.5,-5.0315e+09,-4.7476e+09,-5.2579e+09,0.17735,0.092246,0.52052,0.54529,0.4076,1.7056,0.22563,2.5014,6.8085,15.934,1
6.0002e+05,-21.863,50.304,-75.415,-63.565,-46.251,0.66556,0.4,-5.6171e+09,-3.901e+09,-4.9834e+09,-0.12933,-0.24178,0.077568,0.12523,0.10157,-0.69395,-3.2238,0.56331,5.1341,13.887,1
6.0002e+05,92.36,-37.793,-45.799,-24.39,-48.912,0.998,0.5,-3.5944e+09,-4.2298e+09,-4.9314e+09,-0.11575,-0.21217,0.14242,0.18673,0.14638,0.66793,-0.14103,2.0455,4.7364,15.578,1
6.0002e+05,-67.661,-73.987,-86.64,-77.958,131.69,0.66556,0.4,-2.4914e+09,-5.7681e+09,-4.8106e+09,-0.24967,-0.31603,0,0.051667,0.047982,-0.3244,-1.7085,0.79931,4.9444,15.655,1
6.0002e+05,-35.449,-23.459,-6.3493,6.5311,10.758,0.998,0.5,-5.7836e+08,-4.1407e+08,1.9571e+09,-0.15586,-0.18061,0.19421,0.28685,0.33423,-0.70092,1.7667,2.0598,7.9251,15.532,1
6.0002e+05,18.575,-23.783,-13.599,25.381,132.23,0.998,0.5,-4.1939e+08,-2.9895e+08,2.0155e+09,0.018895,0.1003,0.62276,0.57166,0.57849,1.0756,1.703,2.1148,9.8729,15.787,1
6.0002e+05,-35.723,4.9198,73.935,65.499,162.1,0.998,0.5,-2.4446e+08,-2.8197e+08,3.6783e+09,-0.021436,-0.0032354,0.43338,0.4458,0.47055,-0.87742,1.8109,1.9266,9.2731,15.253,1
6.0002e+05,16.616,-30.551,-18.414,48.446,160.26,0.998,0.5,-3.6847e+08,4.33e+09,6.3186e+09,-0.0077248,0.046632,0.47424,0.41403,0.4433,1.0215,-0.015373,1.5897,9.4131,13.634,1
6.0002e+05,-40.446,42.158,13.754,-25.134,-7.5697,0.66556,0.4,1.3587e+10,7.6386e+09,6.2378e+09,-0.04458,-0.011942,0.30394,0.32201,0.36439,-0.83733,0.20569,-0.25202,7.8521,13.327,1
6.0002e+05,138.7,44.827,45.116,174.51,55.453,0.998,0.5,-2.2814e+08,8.3606e+09,3.9429e+09,0.15159,0.25962,1,0.69812,0.68694,1.4351,0.31327,1.9586,10.284,14.047,1
6.0002e+05,-39.328,-50.786,-4.8499,-13.349,80.819,0.66556,0.4,9.5574e+09,8.3071e+09,3.8928e+09,-0.088066,-0.10238,0,0.15778,0.22354,-0.66009,-0.14589,-0.22431,9.6598,13.728,1
6.0002e+05,62.595,23.529,81.95,-19.791,45.975,0.998,0.5,-3.884e+08,-4.7478e+08,-5.2646e+08,0.12667,0.20533,1,0.55979,0.56831,1.4464,1.7309,2.1601,12.059,17.852,1
6.0002e+05,0.4231,-5.8913,-8.9319,37.868,43.932,0.998,0.5,-5.2866e+08,-5.7814e+08,-6.7754e+08,-0.023144,-0.049501,0.17621,0.17763,0.24057,0.87834,-0.069432,2.7679,10.025,16.141,1
6.0002e+05,-6.2878,-44.885,42.603,-66.902,271.63,0.66556,0.4,-9.0929e+08,-5.6996e+08,-7.1932e+08,-0.014751,-0.042797,0.17375,0.17591,0.23909,-0.85983,0.016432,1.3548,10.135,16.766,1
6.0002e+05,-41.187,28.426,-55.917,16.463,56.656,0.998,0.5,-2.9648e+08,-6.1315e+08,-6.7396e+08,-0.040998,-0.071041,0.21278,0.23574,0.26255,-0.96721,0.28811,4.0818,10.753,18.679,1
6.0002e+05,-24.65,18.49,-36.892,-17.03,93.838,0.998,0.5,-1.0389e+09,-8.6867e+08,-6.8125e+08,-0.053836,-0.10545,0.055886,0.14337,0.17997,-0.71699,1.0807,4.0239,11.336,16.197,1
6.0002e+05,-37.062,-12.96,-40.939,82.459,196.39,0.998,0.5,-1.7312e+09,-7.3203e+09,-6.3733e+09,-0.17214,-0.16455,0.29469,0.28202,0.37079,-0.75546,0.1312,2.68,5.5123,13.923,1
6.0002e+05,38.296,-12.081,-3.8651,93.548,173.24,0.998,0.5,-1.7879e+10,-7.5906e+09,-6.2017e+09,0.037717,0.1804,0.80923,0.61244,0.66035,1.0865,1.9605,3.1375,5.9015,14.321,1
6.0002e+05,-36.427,7.023,73.355,16.215,162.07,0.66556,0.4,-2.3506e+09,-5.6575e+09,-3.5326e+09,-0.072718,-0.013803,0.47718,0.36557,0.444,-0.77886,1.9868,1.2929,3.8379,13.795,1
6.0002e+05,-36.598,-35.048,-27.746,-18.986,93.456,0.66556,0.4,-1.208e+10,-4.8128e+09,-3.3289e+09,-0.054796,-0.058714,0.45885,0.32327,0.40693,-0.90259,0.62646,1.7837,3.4496,13.678,1
